"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"578207758668845057","Gx1cdZetCo8ABW+KxXTzFbkNNnzvGy6fD1aKkOVsHY=","Gx1cdZetCo8ABW+KxXTzFbkNNnzvGy6fD1aKkOVsHY=","Gx1cdZetCo8ABW+KxXTzFbkNNnzvGy6fD1aKkOVsHY=","USA","Babe","","107","92","2013-08-10","en","en","typical girls lol http://t.co/N1v51dmXk4","2015-03-18 14:54","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","['http://www.youtube.com/watch?v=tgSkgNEcNwk']","[]",""
"580819440469602304","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","en","RT @winknews: Official: U.S. military to charge Bowe Bergdahl with desertion http://t.co/Y4zulmbVA2","2015-03-25 19:52","Twitter for iPhone","","","","true","16307778","580819071475826688","absent","absent","0","0","0","0","[]","['http://tinyurl.com/onc5d54']","[16307778]",""
"672510983831621632","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","en","#Muslims killers #MuslimsAreTerorist #IslamIsTheProblem #DeportAllMuslims #EnoughIsEnough #nomoremuslimsinamerica","2015-12-03 20:21","Twitter for iPhone","","","","false","","","absent","absent","0","0","0","1","['Muslims', 'MuslimsAreTerorist', 'IslamIsTheProblem', 'DeportAllMuslims', 'EnoughIsEnough', 'nomoremuslimsinamerica']","[]","[]",""
"755505562163433472","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","FYI  https://t.co/ANW6efiY9Q","2016-07-19 20:52","Twitter for iPhone","","","755502821961760768","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/ajenglish/status/755502821961760768']","[]",""
"616421688591265792","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","#BEWARE! #ISIS #Islamic #islamistheproblem #muslimloverobama #muslimsaretheproblem #CAIRNational #NationOfIslam http://t.co/1LNrF1gWy7","2015-07-02 01:42","Twitter for iPhone","","","","false","","","absent","absent","0","0","1","1","['BEWARE', 'ISIS', 'Islamic', 'islamistheproblem', 'muslimloverobama', 'muslimsaretheproblem', 'CAIRNational', 'NationOfIslam']","[]","[]",""
"706284146524426240","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","#Cruz #LyingTed #LyingTed #LyingTed #Cruz #Cruz #LyingTed #LyingTed #Cruz #Cruz #LyingTed  https://t.co/GYo1prsLZL","2016-03-06 01:03","Twitter for iPhone","","","706249122873999360","false","","","absent","absent","0","0","0","1","['Cruz', 'LyingTed', 'LyingTed', 'LyingTed', 'Cruz', 'Cruz', 'LyingTed', 'LyingTed', 'Cruz', 'Cruz', 'LyingTed']","['https://twitter.com/chicagotribune/status/706249122873999360']","[]",""
"795581813313835008","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","#FightTheSystem #DNCLeak2 #ElectionFinalThoughts #AboveTheLaw #HillaryIsGuilty #DrainTheSwamp #NeverHillary #LyingCrookedHillaryUnFitBitch https://t.co/NkjDFelXQs","2016-11-07 11:01","Twitter for iPhone","","","","false","","","absent","absent","0","0","1","2","['FightTheSystem', 'DNCLeak2', 'ElectionFinalThoughts', 'AboveTheLaw', 'HillaryIsGuilty', 'DrainTheSwamp', 'NeverHillary', 'LyingCrookedHillaryUnFitBitch']","[]","[]",""
"708158337997606913","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","#Obamaistheworstpresidentever #shamefulparent #obamaisajoke #ObamaDoctrinesucks #arrestfortreason #impeachobama  https://t.co/OYiponyF2p","2016-03-11 05:11","Twitter for iPhone","","","708155741987803136","false","","","absent","absent","0","0","0","0","['Obamaistheworstpresidentever', 'shamefulparent', 'obamaisajoke', 'ObamaDoctrinesucks', 'arrestfortreason', 'impeachobama']","['https://twitter.com/cnnpolitics/status/708155741987803136']","[]",""
"638109208760745984","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","#Hillary2016 #HillaryClintonforPrison2016 #HillaryClintonliesmatters #HillaryClintonsandals #HillaryEmail #OhHillNo http://t.co/da1hFzImNf","2015-08-30 22:01","Twitter for iPhone","","","","false","","","absent","absent","0","0","0","1","['Hillary2016', 'HillaryClintonforPrison2016', 'HillaryClintonliesmatters', 'HillaryClintonsandals', 'HillaryEmail', 'OhHillNo']","[]","[]",""
"578216942428901376","xynaWK5T61oPjZfVT4gZ6FeR50eb3tcoYud8Ti3eGQ0=","xynaWK5T61oPjZfVT4gZ6FeR50eb3tcoYud8Ti3eGQ0=","xynaWK5T61oPjZfVT4gZ6FeR50eb3tcoYud8Ti3eGQ0=","United States","I like wanging out with friends and my mom ❤","","106","120","2013-08-07","en","en","http://t.co/DxHOH2mcXS they are the best!","2015-03-18 15:30","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","['http://youtu.be/0FfG_5JBVBQ']","[]",""
"634843984762900480","c55kZ6ZRXlASq5mZIW53LnWKjYRIhXE9gm23kkDy0pA=","c55kZ6ZRXlASq5mZIW53LnWKjYRIhXE9gm23kkDy0pA=","c55kZ6ZRXlASq5mZIW53LnWKjYRIhXE9gm23kkDy0pA=","New York, USA","Dear God, I know I am not perfect but thank you for loving me anyway","","122","137","2014-05-16","en","en","Trump refuses to rule out third-party run in GOP debate","2015-08-21 21:46","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"636365300561108992","aX+o4MEU0jsv3nWf6rkY9XdnJo+lUKxMZ3dB4rKPeIg=","aX+o4MEU0jsv3nWf6rkY9XdnJo+lUKxMZ3dB4rKPeIg=","aX+o4MEU0jsv3nWf6rkY9XdnJo+lUKxMZ3dB4rKPeIg=","New York, USA","3 years  ... Hardcore twitter fanatic #My story - Music buff - with boxing gloves on ,","","56","94","2015-03-12","en","en","Reid backs push to save nuclear deal with Iran","2015-08-26 02:31","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"634527756034961408","8Dfi3473teuOdG9zS7Lys7gKKCOJKN2m9qzkzKYb9+4=","8Dfi3473teuOdG9zS7Lys7gKKCOJKN2m9qzkzKYb9+4=","8Dfi3473teuOdG9zS7Lys7gKKCOJKN2m9qzkzKYb9+4=","New York, USA","Extreme twitteraholic #ommunicator : Freelance food guru, traveller  ...","","105","106","2014-05-30","en","en","Jimmy Carter Is Trying a Brand-New Drug to Fight His Cancer","2015-08-21 00:49","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"400677050828468224","MQTT9icm+Q5MzW9NUgAHaMWLWsHq397A2iljmnTkRs=","MQTT9icm+Q5MzW9NUgAHaMWLWsHq397A2iljmnTkRs=","MQTT9icm+Q5MzW9NUgAHaMWLWsHq397A2iljmnTkRs=","","","","7","31","2011-05-19","ru","uk","http://t.co/6viEqhXuag Драйвера под моторолу mpx220","2013-11-13 17:30","Mobile Web (M2)","","","","false","","","absent","absent","0","0","0","0","","['http://www.tonightclub.ru/archive/drayvera-pod-motorolu-mpx220/']","",""
"652896656791175168","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","BUT:#TPP is still a threat to the American middle and lower class
#TransPacificPartnership

http://t.co/GwN9VXRLnR http://t.co/MolEOn3AMw","2015-10-10 17:21","TweetDeck","","","","false","","","absent","absent","0","0","0","0","['TPP', 'TransPacificPartnership']","['http://bit.ly/1jVBKgJ']","[]",""
"666284436955070464","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","BUT: @POTUS AND @PutinRF_Eng  'S COFFEE TALK — IN THREE PHOTOS
https://t.co/8T6sVyPcg0 https://t.co/7WG8T1wKKW","2015-11-16 15:59","TweetDeck","","","","false","","","absent","absent","0","0","0","0","[]","['http://bit.ly/1ONfUt4']","[1536791610, 932196612]",""
"647403749942562817","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","BUT - @VP Biden, @HillaryClinton to speak at major #gayrights group’s event http://t.co/Dr0TnSYjFX http://t.co/osdCkUEJuB","2015-09-25 13:34","Twitter Web Client","","","","false","","","absent","absent","0","1","1","1","['gayrights']","['http://bit.ly/1gUnToR']","[325830217, 1339835893]",""
"658993082285723648","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","8xFAhYFn1WY3yaLvaASqX9NywRKXvO4XeT+ct7Un7E=","United States","BUT : Where news meets social media","http://t.co/hAeULRQPWw","1207","2020","2015-07-21","en","en","BUT: Seeking information after cop dragging student from chair
#AssaultAtSpringValleyHigh

https://t.co/O4V2Yycut8 https://t.co/m4s9eZk5fe","2015-10-27 13:06","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","['AssaultAtSpringValleyHigh']","['http://bit.ly/1Rcs6Bd']","[]",""
"793365375937155072","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","The only ""dumb"" young voters are your young voters who think you're going to fight for us when you've already had 30+ years to do so. https://t.co/C9KnCFJHRZ","2016-11-01 08:13","Twitter for Android","","","793363728444039168","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/LavLocks/status/793363728444039168']","[]",""
"795187879920054272","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Learn some history, old man.  Compare the Reagan recovery versus the @OFA recovery.  Big difference!  #TrumpPence2016 https://t.co/prrhtaOYr9","2016-11-06 08:55","Twitter for Android","","","794622722450067456","false","","","absent","absent","0","0","0","0","['TrumpPence2016']","['https://twitter.com/BernieSanders/status/794622722450067461']","[15667802]",""
"932507669503426561","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","https://t.co/IIgFrcgbZU","2017-11-20 07:15","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/i/moments/932480044097708032']","[]",""
"813206063973421056","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en",".@realDonaldTrump wishing us a Merry Christmas in 2013. https://t.co/zMFpTxeK6X","2016-12-26 02:13","Twitter for Android","","","415545490688598016","false","","","absent","absent","0","0","2","2","[]","['https://twitter.com/realDonaldTrump/status/415545490688598016']","[25073877]",""
"827007472212676609","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","No, YOU and your poo guy @RepJohnLewis are nuts!  Go home into your #SafeSpaces, LOSERS! https://t.co/WaN7DzAJEA","2017-02-02 04:15","Twitter for Android","","","826512369102774272","false","","","absent","absent","0","0","0","0","['SafeSpaces']","['https://twitter.com/JordanUhl/status/826512369102774272']","[29450962]",""
"843603240100872192","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#BOYCOTTHawaii🚨
🚨#BOYCOTTMcDonalds🚨
🚨#BOYCOTTExpedia🚨
🚨#BOYCOTTHollywood🚨
🚨#BOYCOTTStarbucks🚨
🚨#AmericaFirst🚨
🚨#Merkel🚨
🚨#CashInIn🚨
🚨#MAGA🚨 https://t.co/4fqow8hVK3","2017-03-19 23:21","Twitter for Android","","","","false","","","absent","absent","0","0","1","0","['BOYCOTTHawaii', 'BOYCOTTMcDonalds', 'BOYCOTTExpedia', 'BOYCOTTHollywood', 'BOYCOTTStarbucks', 'AmericaFirst', 'Merkel', 'CashInIn', 'MAGA']","[]","[]",""
"841367305044951040","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#PeoplePower🚨
🔥#MAGA🔥
🔥#Vault7🔥
🔥#NationalNappingDay🔥
🔥#Rotterdam🔥
🔥#PizzaGate🔥
🔥#ObamaGate🔥
🔥#KremlinCohorts🔥
🔥#FergusonMarket🔥
🔥#Wiretap🔥 https://t.co/IGUzP8U0Vr","2017-03-13 19:16","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['PeoplePower', 'MAGA', 'Vault7', 'NationalNappingDay', 'Rotterdam', 'PizzaGate', 'ObamaGate', 'KremlinCohorts', 'FergusonMarket', 'Wiretap']","[]","[]",""
"848608086092689409","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#FinalFour🚨#FoundInArea51🚨#WhatSanctuaryCitiesMeanToMe🚨#JailObamaSpyRing🚨#AwanBrothers🚨#ThinkBIGSundayWithMarsha🚨#GuessWhatIm🚨#TRUMP🚨#MAGA🚨 https://t.co/7CtUjr1c3Q","2017-04-02 18:48","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['FinalFour', 'FoundInArea51', 'WhatSanctuaryCitiesMeanToMe', 'JailObamaSpyRing', 'AwanBrothers', 'ThinkBIGSundayWithMarsha', 'GuessWhatIm', 'TRUMP', 'MAGA']","[]","[]",""
"848604557198319617","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#FinalFour🚨#FoundInArea51🚨#WhatSanctuaryCitiesMeanToMe🚨#JailObamaSpyRing🚨#AwanBrothers🚨#ThinkBIGSundayWithMarsha🚨#GuessWhatIm🚨#TRUMP🚨#MAGA🚨 https://t.co/LpvGvm9AS2","2017-04-02 18:34","Twitter for Android","","","","false","","","absent","absent","0","0","0","1","['FinalFour', 'FoundInArea51', 'WhatSanctuaryCitiesMeanToMe', 'JailObamaSpyRing', 'AwanBrothers', 'ThinkBIGSundayWithMarsha', 'GuessWhatIm', 'TRUMP', 'MAGA']","[]","[]",""
"874430822333403136","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","That's socialism for you. https://t.co/0deHlQNYpI","2017-06-13 00:58","Twitter for Android","","","872596912901324800","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/TreyYingst/status/872596912901324801']","[]",""
"838228888660520960","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","#ObamaGate #ObamaWiretap IS true so
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥💥💥💥💥💥💥💥💥
🚂🚂🚂🚂 https://t.co/SuKr84irmF","2017-03-05 03:25","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['ObamaGate', 'ObamaWiretap', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama']","[]","[]",""
"850399567124115456","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#RedEye🚨#SusanRice🚨#AmericaFirst🚨#GeorgeSoros🚨#JailObamaSpyRing🚨#Scandal🚨#ObamaGate🚨#Borderwall🚨#NuclearOption🚨#Syria🚨#SyriaHoax🚨#MAGA🚨 https://t.co/4gS4CBt2Di","2017-04-07 17:27","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['RedEye', 'SusanRice', 'AmericaFirst', 'GeorgeSoros', 'JailObamaSpyRing', 'Scandal', 'ObamaGate', 'Borderwall', 'NuclearOption', 'Syria', 'SyriaHoax', 'MAGA']","[]","[]",""
"636341012395372544","5iw5a8wh3389BcZXAvnNZil+sAI1bFHnRzEHMgyEHc=","5iw5a8wh3389BcZXAvnNZil+sAI1bFHnRzEHMgyEHc=","5iw5a8wh3389BcZXAvnNZil+sAI1bFHnRzEHMgyEHc=","New York, USA","My story unkie","","86","172","2015-03-10","en","en","Giant Panda in Washingtons National Zoo Gives Birth to Cub","2015-08-26 00:54","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"599336655275700225","2980186012","Infidel II 🕋💣🕋💩","CathyTo47590555","USA  #IslamIsTheProbem #WakeUp","I believe that OUR COUNTRY needs to BAN ISLAM and #DeportALLMOSLEMS! Islam is pure evil! STANDUP, FIGHTBACK, SPEAKUP TAKE OUR COUNTRY BACK .. #INFIDELFORLIFE","","8654","1446","2015-01-15","en","und","#CAIR #muslimsaretheproblem #ISIS #Islam #IslamicState #IslamIsTheProblem http://t.co/bPWfEpSOGr","2015-05-15 22:12","Twitter for iPhone","","","","false","","","absent","absent","0","0","0","0","['CAIR', 'muslimsaretheproblem', 'ISIS', 'Islam', 'IslamicState', 'IslamIsTheProblem']","[]","[]",""
